Medicina,Peso,Indice PH
M4104,-3.99462013,-6.927672704
M4105,-4.485827352,-4.061355637
M4106,-3.048062768,-4.598300555
M4107,-3.083682755,-6.501922766
M4108,-5.42715118,-5.642155017
M4109,-4.932987193,-7.33951447
M4110,-4.298317341,-6.571832065
M4111,-2.79784819,-6.236769777
M4112,-3.683211773,-5.752599072
M4113,-2.940801138,-5.024843168
M4114,-4.467514638,-5.500079699
M4115,-3.61354876,-6.016030323
M4116,-4.50343435,-4.99360326
M4117,-5.518866653,-6.14908687
M4118,-3.750693181,-5.46949025
M4119,-3.968373145,-4.352253577
M4120,-4.61698112,-6.947705838
M4121,-4.445430967,-6.227346593
M4122,-4.631346939,-6.793385169
M4123,-3.578424877,-7.270600355
M4124,-4.843048698,-5.197999853
M4125,-3.520589487,-6.373802076
M4126,-4.236203076,-7.378366651
M4127,-4.191305976,-6.829499234
M4128,-4.710191005,-5.201742735
M4129,-4.677821237,-5.476097674
M4130,-4.545086098,-5.908753664
M4131,-4.744953009,-7.283977904
M4132,-4.572201783,-6.421531199
M4133,-4.520062482,-6.779472064
M4134,-5.230987554,-4.915629157
M4135,-5.413769029,-6.536570132
M4136,-6.534414358,-5.310553626
M4137,-3.557992787,-4.626694828
M4138,-4.789529479,-4.91682636
M4139,-3.82098175,-5.496346139
M4140,-4.319319196,-7.04456922
M4141,-3.321348747,-4.117503271
M4142,-3.692682576,-7.07048613
M4143,-2.801525423,-6.555845888
M4144,-3.8070783,-6.013239697
M4145,-3.5634239,-5.395193966
M4146,-4.306771613,-5.778513964
M4147,-4.740888261,-6.650484534
M4148,-5.396622466,-6.805678792
M4149,-5.110716081,-7.21645097
M4150,-2.573797998,-6.308800291
M4151,-5.0515794,-6.233232041
M4152,-3.585261973,-6.113745211
M4153,-3.944710986,-6.308712485
M4154,-3.441566298,-5.592271144
M4155,-4.181262439,-6.11380571
M4156,-4.221721314,-6.475186535
M4157,-3.489657354,-6.224283255
M4158,-4.256553031,-4.671913082
M4159,-3.804261511,-5.947310108
M4160,-2.852335964,-5.14033225
M4161,-3.498537071,-6.307968827
M4162,-4.481747619,-6.568074816
M4163,-4.223729009,-4.871490178
M4164,-2.852553848,-5.504325676
M4165,-5.445392495,-6.488720427
M4166,-3.742207769,-4.885578734
M4167,-2.747109706,-6.191460725
M4168,-3.990778459,-6.053759085
M4169,-3.838988884,-6.040829536
M4170,-3.21744766,-6.125658383
M4171,-2.130765491,-5.770332608
M4172,-3.226313937,-7.158939548
M4173,-4.458281656,-5.555234765
M4174,-3.995428656,-7.990060482
M4175,-4.555612676,-6.013829324
M4176,-3.991217923,-6.910306409
M4177,-5.975630769,-5.629702903
M4178,-4.81506383,-6.81809913
M4179,-3.546559694,-5.296917816
M4180,-3.612796425,-6.569121197
M4181,-5.078026998,-6.763608424
M4182,-3.585184493,-5.779384396
M4183,-3.83736548,-6.295098068
M4184,-3.15357382,-6.42638559
M4185,-3.838037056,-6.449430552
M4186,-4.763500757,-5.313754305
M4187,-4.726357897,-6.399059152
M4188,-5.002293437,-6.091635221
M4189,-3.806744326,-6.48271137
M4190,-3.315016328,-6.143018827
M4191,-4.344565695,-6.638478291
M4192,-4.262114431,-5.582193522
M4193,-4.444417725,-5.785645232
M4194,-5.782364072,-5.31369624
M4195,-5.023141268,-5.794765828
M4196,-4.337266356,-5.73517194
M4197,-3.735245352,-5.845543344
M4198,-4.683696923,-4.746616403
M4199,-4.983529071,-6.102832065
M4200,-4.896007299,-6.291342539
M4201,-3.354677029,-5.773224996
M4202,-3.775344368,-6.324420267
M4203,-3.88372288,-7.072533481
M4204,-3.367874956,-6.482196824
M4205,-3.305472453,-6.451574253
M4206,-4.506766851,-5.619798887
M4207,-5.395538696,-5.56881912
M4208,-5.180852226,-6.168669632
M4209,-3.270332138,-5.811320291
M4210,-3.618641578,-6.721679738
M4211,-5.128820596,-6.079493559
M4212,-4.335881885,-6.24745147
M4213,-4.051880872,-5.439086724
M4214,-3.904402034,-5.300212878
M4215,-4.049534419,-6.444639525
M4216,-4.673128888,-7.563401772
M4217,-3.106141553,-5.950799116
M4218,-4.404900513,-5.053184223
M4219,-4.769048864,-5.097286121
M4220,-5.588622549,-5.491977781
M4221,-5.033281248,-5.196226748
M4222,-1.767193281,-6.754290392
M4223,-4.48376299,-7.01806346
M4224,-2.798332259,-5.628049875
M4225,-4.421780636,-6.124837722
M4226,-3.172189289,-6.960501892
M4227,-4.481413717,-5.428256644
M4228,-4.575922464,-4.88200317
M4229,-3.712798803,-5.788775638
M4230,-3.870759406,-5.773092803
M4231,-3.437559967,-5.899436161
M4232,-4.408723987,-6.573083379
M4233,-3.547709877,-5.983440871
M4234,-4.566837042,-5.307155428
M4235,-3.332048615,-6.925636516
M4236,-3.462677364,-5.227502784
M4237,-3.759585453,-4.98253274
M4238,-4.856299633,-6.06990048
M4239,-5.336534872,-6.093069206
M4240,-4.486188715,-4.88958226
M4241,-3.89940963,-5.616176891
M4242,-5.24480527,-5.639927472
M4243,-3.584251212,-6.121299207
M4244,-2.693806168,-6.661086924
M4245,-4.38100648,-6.365577677
M4246,-4.11757006,-5.661728065
M4247,-4.833525391,-6.743285406
M4248,-4.047405003,-6.024905436
M4249,-4.714336478,-6.596195575
M4250,-3.162618293,-7.086170314
M4251,-3.376224878,-4.679696444
M4252,-3.811243753,-5.295682208
M4253,-4.228569808,-6.167062097
M4254,-2.67919788,-5.070738525
M4255,-5.747972438,-5.932709438
M4256,-3.714691534,-5.617521415
M4257,-3.456026427,-5.652247353
M4258,-3.963145824,-5.755278428
M4259,-2.928764611,-5.989355352
M4260,-4.63419141,-6.0088891
M4261,-3.950783529,-6.585902608
M4262,-2.894393964,-5.045506296
M4263,-4.725387844,-6.241430661
M4264,-2.979325337,-6.033843813
M4265,-5.431214992,-6.869440064
M4266,-4.185364022,-5.974637533
M4267,-2.84315806,-4.784818346
M4268,-3.553984595,-6.901151561
M4269,-4.004212708,-5.41584703
M4270,-3.791207022,-7.1864125
M4271,-4.734222937,-5.565797634
M4272,-5.212286636,-4.754180497
M4273,-5.690293909,-5.899498093
M4274,-3.509839377,-6.935633655
M4275,-5.556250978,-4.607710957
M4276,-3.680593781,-6.85052722
M4277,-5.466902846,-6.545106325
M4278,-3.59292178,-5.645130575
M4279,-3.777147713,-5.696203434
M4280,-3.86564836,-6.062160156
M4281,-4.308919278,-5.794997189
M4282,-2.982293612,-5.645687585
M4283,-3.316456167,-6.136787868
M4284,-5.001076837,-5.784787032
M4285,-4.422031149,-6.300103747
M4286,-3.663699836,-6.421338015
M4287,-4.307108609,-6.413871928
M4288,-3.129526753,-5.936051963
M4289,-5.020003716,-6.818098793
M4290,-3.575152626,-6.565808106
M4291,-3.413163655,-6.097608251
M4292,-3.720359413,-5.710323081
M4293,-3.79973218,-6.165685296
M4294,-5.098918666,-6.001986894
M4295,-2.652230704,-6.510135956
M4296,-4.113382419,-7.232335648
M4297,-5.025583198,-6.48903959
M4298,-4.801652278,-6.479868719
M4299,-5.171026893,-4.841437491
M4300,-4.75722137,-5.170305165
M4301,-3.504975933,-5.587159115
M4302,-4.267512608,-5.009552032
M4303,-3.845666891,-5.933561088
M4304,-3.34532379,-6.460811752
M4305,-4.540431289,-5.304760602
M4306,-3.3865851,-6.549469467
M4307,-4.150502037,-6.632354791
M4308,-4.240127487,-5.560663965
M4309,-3.732519118,-6.471168856
M4310,-4.14088309,-6.844117902
M4311,-4.468965408,-6.637461425
M4312,-2.62282821,-6.516236526
M4313,-3.960752484,-7.110782708
M4314,-3.982366906,-6.601196109
M4315,-4.327282907,-5.573130463
M4316,-5.190087435,-4.246377139
M4317,-2.986212437,-6.475692829
M4318,-4.779758041,-5.515121983
M4319,-3.908012134,-4.558148649
M4320,-3.95421491,-6.012825774
M4321,-3.070236497,-6.307380723
M4322,-4.204991552,-5.829943839
M4323,-4.662880156,-5.831626795
M4324,-4.458065032,-6.666308825
M4325,-3.88887722,-5.907906803
M4326,-4.154436039,-6.480080484
M4327,-5.191974462,-6.888737268
M4328,-3.162501859,-5.904007425
M4329,-4.387962579,-5.271740278
M4330,-1.957023296,-5.515817572
M4331,-4.012105034,-5.998585173
M4332,-4.206103681,-5.430773724
M4333,-3.930583829,-5.12588203
M4334,-3.820768095,-6.114045006
M4335,-3.556454539,-6.265520333
M4336,-1.872246703,-5.423560347
M4337,-5.573812439,-6.006782053
M4338,-4.819930856,-4.486392263
M4339,-4.554068929,-7.04972472
M4340,-3.750521722,-7.209692943
M4341,-4.304276665,-6.860853663
M4342,-3.544442606,-5.887584571
M4343,-5.12625426,-6.047056973
M4344,-3.064538678,-6.192846242
M4345,-3.785415821,-5.241805995
M4346,-3.732827713,-6.123506088
M4347,-4.996274889,-5.581904744
M4348,-4.482287667,-4.681760811
M4349,-3.866994265,-5.061901121
M4350,-4.620037422,-6.395019632
M4351,-3.339299017,-4.201941702
M4352,-4.514650805,-5.212692298
M4353,-4.638803567,-5.812380651
M4354,-3.621538881,-6.862472965
M4355,-4.725480648,-4.620658181
M4356,-3.214496467,-6.090393647
M4357,-5.226209415,-6.092222366
M4358,-4.593453863,-5.976202794
M4359,-2.352140431,-5.816917672
M4360,-4.687940192,-4.207631104
M4361,-4.377887399,-4.904443725
M4362,-3.774977957,-6.065076368
M4363,-3.711532846,-4.712545184
M4364,-1.627859799,-6.284878911
M4365,-2.866210461,-6.864062499
M4366,-4.41066913,-6.36906507
M4367,-3.461874059,-6.491718279
M4368,-2.848687262,-6.100993496
M4369,-4.039898412,-6.055635423
M4370,-5.966693412,-5.33078344
M4371,-4.248717301,-6.571044551
M4372,-5.052256291,-5.189820537
M4373,-3.526365795,-6.248162801
M4374,-4.08781359,-5.585426844
M4375,-3.150303176,-4.510667328
M4376,-4.821904798,-5.889881712
M4377,-3.065694365,-5.593751529
M4378,-4.941364119,-6.562053309
M4379,-2.774473451,-5.812079225
M4380,-3.854469306,-6.638822825
M4381,-3.033571237,-6.139030507
M4382,-5.156075296,-6.573181229
M4383,-3.30059361,-5.926773454
M4384,-4.481356303,-6.713551732
M4385,-5.24631909,-5.305736747
M4386,-2.977799017,-5.786320565
M4387,-3.667252564,-7.039040604
M4388,-4.127977928,-7.587151419
M4389,-3.815164392,-7.218919472
M4390,-4.392160788,-6.756340613
M4391,-5.102908029,-6.009007039
M4392,-5.710623741,-5.689503387
M4393,-5.390236377,-6.980077076
M4394,-4.380296592,-7.45217313
M4395,-3.455575689,-6.403623203
M4396,-4.085029227,-7.384443601
M4397,-3.891208801,-6.194132767
M4398,-4.368179953,-6.936719769
M4399,-3.746736232,-5.639794136
M4400,-3.340523933,-6.517630543
M4401,-4.603615946,-5.946212967
M4402,-5.026611681,-6.781612459
M4403,-3.55966992,-4.594678537
M4404,-4.521815162,-5.930428881
M4405,-5.793589674,-6.224291705
M4406,-3.800397614,-7.074498477
M4407,-3.515553367,-5.724473119
M4408,-3.430395525,-6.886513836
M4409,-3.699709935,-6.945843627
M4410,-4.064239346,-6.572944001
M4411,-3.900055201,-6.538842199
M4412,-2.43233713,-6.503924308
M4413,-3.96252593,-4.654912694
M4414,-4.284747385,-5.475003776
M4415,-2.872611906,-4.901440933
M4416,-3.062671245,-8.170022886
M4417,-2.616449931,-6.224056497
M4418,-3.218010581,-6.121371878
M4419,-3.547534482,-6.261512922
M4420,-2.873946299,-4.664667412
M4421,-4.134294438,-6.419085971
M4422,-4.235420885,-6.656325607
M4423,-4.652540672,-5.742438888
M4424,-2.595289994,-7.008509027
M4425,-2.097695323,-4.681916744
M4426,-3.176027313,-5.182004654
M4427,-4.477570522,-4.112145531
M4428,-4.974548561,-5.551042115
M4429,-4.730434951,-5.834297226
M4430,-3.953585339,-4.996730963
M4431,-5.041911055,-5.890438908
M4432,-5.256292351,-6.015762361
M4433,-5.221127327,-6.764605568
M4434,-3.63565831,-6.627098252
M4435,-5.652388228,-6.030004516
M4436,-3.601541221,-5.463845273
M4437,-3.657196112,-5.207485139
M4438,-4.855318641,-6.530516566
M4439,-4.766265194,-6.382814199
M4440,-4.468897663,-6.716129788
M4441,-4.516513959,-7.011297127
M4442,-3.313933735,-5.763154972
M4443,-4.116213789,-6.241748259
M4444,-4.689742066,-4.917852201
M4445,-3.591499321,-6.349264601
M4446,-3.206110079,-5.292057627
M4447,-5.397892019,-6.414452914
M4448,-3.024795442,-5.634192599
M4449,-4.834125182,-5.003332987
M4450,-5.575314491,-6.15036835
M4451,-3.939371517,-5.823648652
M4452,-3.083940176,-8.132884963
M4453,-3.008651206,-6.38185635
M4454,-4.31844192,-5.838072076
M4455,-3.441396704,-5.910635467
M4456,-4.100461838,-4.653608029
M4457,-4.155484005,-5.724131956
M4458,-3.068127791,-6.001331911
M4459,-3.806648099,-5.577099721
M4460,-3.221037798,-7.047062185
M4461,-3.603236969,-6.378956114
M4462,-4.522287031,-5.597768392
M4463,-3.553763678,-6.188674172
M4464,-4.124986167,-7.938969973
M4465,-4.992341111,-5.41430282
M4466,-3.83440594,-7.108418944
M4467,-4.006006399,-7.022796827
M4468,-4.424598972,-5.655235794
M4469,-3.904234267,-6.196812676
M4470,-4.686458016,-6.631298186
M4471,-2.458905252,-7.279502421
M4472,-5.292215937,-6.504070966
M4473,-5.247687546,-7.771688216
M4474,-3.148482751,-5.712659123
M4475,-4.62162652,-6.061015018
M4476,-4.518023838,-7.05760501
M4477,-4.516818436,-6.159889174
M4478,-3.273323479,-3.620988714
M4479,-3.903895246,-5.819180324
M4480,-3.597407802,-5.677249137
M4481,-5.506615593,-4.695738171
M4482,-5.443406045,-5.687209371
M4483,-3.822841605,-5.992136685
M4484,-5.523174127,-5.941274601
M4485,-2.460729808,-5.741452832
M4486,-3.7405492,-5.132602108
M4487,-2.941709974,-5.756325937
M4488,-5.435573923,-5.050527119
M4489,-3.568954687,-6.088626002
M4490,-3.602916122,-5.329933884
M4491,-3.072448115,-6.421060592
M4492,-4.28189391,-5.309048516
M4493,-5.108193102,-6.951847297
M4494,-4.581531342,-6.3680643
M4495,-4.426262117,-6.409948109
M4496,-4.262204693,-4.539008924
M4497,-4.172655108,-6.820326028
M4498,-3.794230211,-7.004634239
M4499,-2.296868613,-5.784082357
M4500,-4.677483003,-6.978279356
